8.32 -9.03 -29.66 1.53 -4.34
0.57 -0.19 -1.11 0.25 0.16
0.00 -0.01 -0.06 -0.04 0.01
0.24 -0.84 -4.20 -1.75 2.16
0.00 -0.00 -0.00 0.00 0.01
0.00 -0.00 -0.00 0.00 0.01
0.19 -0.00 -0.13 0.04 0.10
0.00 -0.00 -0.02 -0.00 0.02
0.00 -0.01 -0.02 -0.02 -0.01
0.00 -0.00 -0.00 0.00 0.01
0.00 -0.00 -0.00 0.00 0.01
0.00 -0.01 -0.02 -0.02 -0.01
0.00 -0.00 -0.00 0.00 0.01
0.00 -0.00 -0.00 0.00 0.01
0.01 -0.01 -0.08 0.03 0.08
0.00 -0.00 -0.00 0.00 0.01
0.00 -0.00 -0.00 0.00 0.01
0.00 -0.01 -0.02 -0.00 0.04
0.00 -0.00 -0.00 0.00 0.01
4.94 1.42 -1.21 0.66 -1.61
0.61 -0.57 -2.00 -0.97 0.96
0.04 -0.14 -0.50 -0.62 -0.46
1.42 -0.30 -1.83 2.36 -1.27
10.02 -28.37 1.63 -2.59 2.61
0.33 -0.35 -1.18 -0.31 1.16
0.28 -0.97 -4.60 -1.85 2.59
0.00 -0.00 -0.00 0.00 0.01
0.00 -0.00 -0.00 0.00 0.01
4.73 -13.55 4.18 -0.07 -0.54
0.00 -0.00 -0.01 -0.00 0.02
0.08 -0.27 -0.88 -0.04 0.70
0.04 -0.15 -0.38 -0.09 0.24
17.89 -14.84 -58.08 19.48 78.84
10.07 -6.88 -26.54 10.45 44.63
8.86 -3.38 -15.56 10.25 -1.82
0.00 -0.00 -0.00 0.00 0.01
5.28 -14.21 1.88 -0.89 1.00
0.18 -0.20 -0.60 -0.23 0.46
0.00 -0.01 -0.06 0.02 0.09
10.37 -7.56 -32.57 7.95 32.50
2.92 -1.54 -5.67 -0.53 5.82
1.58 -4.74 -22.77 -9.12 12.68
0.27 -0.96 -4.60 -1.82 2.63
0.00 -0.00 -0.01 -0.00 0.01
0.29 -1.03 -4.84 -1.88 2.89
13.44 -9.18 -39.72 17.93 32.49
0.00 -0.00 -0.00 -0.00 0.01
16.52 -17.77 -73.03 -5.35 5.56
0.37 -1.29 -5.69 -2.02 3.81
0.30 -1.05 -4.90 -1.88 2.96
6.65 -8.15 -34.51 -3.85 33.70
1.31 -0.48 -2.41 0.60 2.73
0.00 -0.00 -0.01 -0.01 0.00
0.57 -2.01 -9.52 -3.74 5.53
0.62 -0.53 -1.94 0.40 2.95
0.28 -1.00 -4.72 -1.85 2.76
0.27 -0.97 -4.62 -1.83 2.64
0.00 -0.00 -0.01 -0.00 0.01
0.00 -0.00 -0.00 -0.00 0.01
16.10 -31.41 -11.15 19.90 -0.40
1.11 -0.99 -3.60 0.72 5.19
2.55 -2.61 -10.31 -2.83 8.08
2.17 -3.59 -15.40 -3.12 12.89
0.00 -0.00 -0.01 -0.00 0.01
16.51 -43.42 0.02 -1.92 9.91
0.01 -0.02 -0.07 0.02 0.05
4.79 -13.68 3.86 -0.05 -0.10
0.00 -0.01 -0.05 -0.00 0.09
11.97 -30.32 -4.48 -10.20 -3.94
6.73 -5.43 -20.86 -3.21 15.21
1.60 -0.41 -2.67 -0.03 3.36
1.32 -1.32 -4.94 0.44 6.29
29.76 -76.40 -17.42 0.60 15.03
0.00 -0.01 -0.04 -0.00 0.07
0.92 -0.57 -2.21 0.85 3.68
0.00 -0.00 -0.01 -0.00 0.01
5.52 -5.40 -23.09 -0.88 23.45
29.71 -49.35 -41.73 47.34 -5.32
0.71 -2.26 -8.51 -8.96 -8.29
0.00 -0.00 -0.00 -0.00 0.01
0.00 -0.00 -0.00 -0.00 0.01
10.70 -9.20 -36.47 -3.09 26.14
0.01 -0.00 -0.01 0.01 0.01
0.01 -0.00 -0.01 0.01 0.01
0.09 -0.02 -0.07 0.10 0.08
0.09 -0.02 -0.07 0.10 0.08
0.09 -0.02 -0.07 0.10 0.08
23.87 -14.47 -69.61 52.91 2.66
7.92 -3.62 -18.55 10.89 5.46
8.42 -7.08 -30.93 12.25 -6.28
0.09 -0.02 -0.07 0.10 0.08
0.09 -0.02 -0.07 0.10 0.08
1.89 -0.18 -1.72 0.25 1.38
1.79 -0.93 -5.22 7.62 -3.58
9.91 -6.28 -31.00 22.82 9.42
0.03 -0.01 -0.04 0.03 0.04
0.20 0.00 -0.12 0.07 0.12
0.41 -0.16 -0.62 0.53 0.58
0.02 -0.01 -0.02 0.02 0.02
0.17 -0.05 -0.15 0.20 0.16
1351.02 -46.78 -77.65 95.01 54.34
32.94 -2.82 -33.12 28.34 19.08
0.05 -0.01 -0.04 0.06 0.04
1.72 -1.01 -5.78 9.80 -6.40
0.23 -0.00 -0.14 0.11 0.15
0.02 -0.01 -0.02 0.02 0.02
35.69 -80.01 -31.07 -4.83 34.18
0.02 -0.01 -0.02 0.02 0.02
0.09 -0.02 -0.07 0.10 0.08
83.40 -137.75 -97.75 85.88 89.91
0.02 -0.01 -0.02 0.02 0.02
0.01 -0.00 -0.01 0.01 0.01
0.12 -0.03 -0.10 0.13 0.11
1.97 -1.15 -4.41 1.91 7.58
0.03 -0.03 -0.11 0.05 0.15
0.09 -0.02 -0.07 0.10 0.08
1.76 -1.70 -8.57 10.68 -6.91
0.01 -0.00 -0.01 0.01 0.01
