0.92 -0.13 0.62 -0.15 0.84
974.03 28.50 -33.37 -34.65 -28.67
0.04 -0.01 0.01 -0.00 0.03
16.41 3.33 0.55 -0.89 4.28
3.71 -5.45 0.36 -0.11 1.73
0.00 0.00 -0.00 -0.00 -0.00
2.48 0.53 0.15 -0.18 0.58
0.01 -0.01 0.01 0.01 0.03
1.47 0.35 0.07 -0.07 0.17
0.17 -0.01 0.11 0.02 0.28
1.70 -4.43 20.64 -13.43 5.66
1.83 -0.14 0.94 -0.21 2.80
0.01 -0.01 0.01 0.01 0.03
1.06 -0.41 2.49 2.92 -0.02
5.17 0.57 0.62 0.20 1.61
0.08 -0.03 0.14 -0.05 0.09
1.12 -1.15 -0.41 -0.16 -0.50
1.35 0.26 0.41 -0.33 -0.00
0.01 -0.01 0.01 0.01 0.03
19.51 -56.44 -13.03 -1.71 -4.50
0.02 -0.01 0.01 0.01 0.03
483.25 19.99 -34.09 -27.88 -62.93
430.85 90.04 -8.03 -16.93 -19.92
5.92 -4.83 -0.57 0.13 1.29
0.01 -0.01 0.01 0.01 0.03
0.89 -0.03 0.19 0.22 0.80
0.78 -1.25 6.49 8.94 -3.11
0.02 -0.05 0.18 -0.09 0.05
3.90 -8.51 -2.09 -0.28 -0.76
0.01 -0.02 0.02 -0.01 0.03
2.98 -8.69 -2.04 -0.16 -0.62
0.01 -0.01 0.02 0.01 0.03
0.01 -0.01 0.01 0.01 0.03
0.03 -0.02 0.03 0.03 0.11
0.01 -0.01 0.01 0.01 0.03
0.21 -0.19 0.41 0.10 0.97
22.24 -13.49 17.10 3.35 46.17
0.00 -0.00 0.00 -0.00 0.00
0.14 -0.01 0.01 0.02 0.08
0.09 -0.09 0.22 0.11 0.45
3.88 -0.32 3.41 -1.26 3.35
0.28 0.01 0.04 0.02 0.12
1.11 0.08 0.19 0.23 0.65
0.21 -0.41 2.09 2.99 -1.13
0.29 -0.03 0.10 -0.02 0.21
0.02 -0.09 0.33 -0.13 0.13
0.13 -0.23 0.75 0.02 1.31
3.01 0.87 -0.11 -0.27 -0.63
0.01 -0.01 0.01 0.01 0.03
1.12 0.36 -0.14 -0.16 -0.55
0.01 -0.01 0.01 0.01 0.03
0.16 -0.52 -0.12 -0.02 -0.05
0.00 0.00 -0.00 -0.00 -0.00
0.01 -0.01 0.01 0.01 0.03
0.08 -0.01 0.06 -0.02 0.09
0.01 -0.01 0.01 0.01 0.03
0.01 -0.01 0.01 0.01 0.03
4.08 -8.84 14.27 20.69 -7.49
0.02 -0.06 0.14 0.00 0.17
2.44 0.04 -0.13 -0.18 0.09
0.01 -0.01 0.01 0.01 0.03
0.01 -0.01 0.01 0.01 0.03
6.64 -5.63 0.06 -0.32 2.70
0.01 -0.01 0.01 0.01 0.03
0.01 -0.01 0.01 0.01 0.03
0.01 -0.01 0.01 0.01 0.03
0.01 -0.01 0.01 0.01 0.03
0.01 -0.01 0.01 0.01 0.03
0.01 -0.01 0.01 0.01 0.03
0.01 -0.01 0.01 0.01 0.03
0.10 -0.28 0.76 -0.05 1.23
0.01 -0.01 0.01 0.01 0.03
0.36 -0.17 0.78 -0.09 0.84
0.02 -0.01 0.01 0.01 0.03
0.01 -0.01 0.01 0.01 0.03
0.01 -0.01 0.01 0.01 0.03
0.45 -0.10 -0.04 0.04 0.18
0.06 -0.01 0.00 0.01 0.04
0.93 -1.51 7.10 -4.74 2.20
0.00 -0.00 0.00 -0.00 0.00
0.01 -0.01 0.01 0.01 0.03
0.02 -0.03 0.08 -0.00 0.12
1.90 -5.11 -1.12 -0.18 -0.34
0.92 0.32 -0.04 -0.09 -0.32
0.01 -0.01 -0.00 0.00 0.00
1259.57 -42.28 53.24 63.85 93.42
0.01 -0.01 -0.00 0.00 0.00
0.01 -0.01 -0.00 0.00 0.00
0.01 -0.02 -0.00 0.00 0.00
45.29 -160.89 -37.23 -4.19 -15.14
0.00 -0.01 -0.00 0.00 0.00
0.01 -0.01 -0.00 0.00 0.00
0.01 -0.01 -0.00 0.00 0.00
0.01 -0.01 -0.00 0.00 0.01
0.01 -0.01 -0.00 0.00 0.00
0.01 -0.01 -0.00 0.00 0.00
0.23 -0.06 0.23 0.25 1.10
0.75 -0.18 0.70 0.66 3.14
0.31 -0.33 1.04 0.05 2.41
0.20 -0.03 0.18 0.18 0.82
0.31 -0.07 0.22 0.30 0.92
0.61 -0.14 0.62 0.57 2.68
0.05 -0.01 0.05 0.04 0.18
0.01 -0.00 0.01 0.01 0.03
0.16 0.00 0.03 0.04 0.27
0.38 -0.08 0.36 0.31 1.58
0.01 -0.00 0.00 0.00 0.02
4.27 -0.00 2.15 1.71 8.63
0.01 -0.00 0.01 0.01 0.03
5.56 -2.58 9.24 6.39 30.31
0.01 -0.00 0.00 0.00 0.02
0.35 -0.10 0.37 0.30 1.30
0.09 -0.01 0.03 0.04 0.20
2.34 -0.99 4.25 5.16 7.88
0.03 -0.01 0.03 0.04 0.13
2.02 -1.41 3.71 1.13 12.49
0.16 -0.03 0.14 0.13 0.64
16.04 2.95 1.03 -0.65 1.41
0.01 -0.00 0.00 0.00 0.02
0.01 -0.00 0.00 0.00 0.02
0.05 -0.01 0.02 0.03 0.12
0.01 -0.00 0.00 0.00 0.02
0.09 -0.02 0.07 0.07 0.28
0.06 -0.02 0.05 0.05 0.20
0.01 -0.00 0.01 0.01 0.05
39.28 -12.48 22.20 26.45 50.34
0.47 0.05 0.22 0.12 0.51
5.26 -10.58 53.54 23.47 -10.33
0.21 -0.01 0.08 0.07 0.41
0.03 -0.01 0.03 0.03 0.12
0.03 -0.01 0.03 0.05 0.15
0.02 -0.01 0.02 0.03 0.09
0.01 -0.00 0.00 0.00 0.02
1.39 0.06 0.66 0.49 2.55
27.90 -72.03 -13.60 -3.27 -2.76
0.02 -0.01 0.02 0.03 0.09
0.44 -0.07 0.38 0.36 1.78
1.58 -0.16 1.09 1.15 4.83
7.14 -1.69 9.43 11.07 20.73
2.94 0.79 0.32 -0.04 0.95
0.32 0.03 0.08 -0.09 0.08
1.26 -0.40 1.04 -0.03 2.51
2.50 -2.76 7.93 -0.46 10.13
0.01 -0.00 0.01 -0.00 0.01
2.06 -7.11 5.45 -5.36 -1.57
1.72 -4.22 21.14 8.84 -3.13
0.55 -1.13 4.30 -0.96 3.69
